JetPt1, JetEta1, JetPhi1, JetMass1, JetBTagger1, JetPt2, JetEta2, JetPhi2, JetMass2, JetBTagger2, JetPt3, JetEta3, JetPhi3, JetMass3, JetBTagger3, JetPt4, JetEta4, JetPhi4, JetMass4, JetBTagger4, JetPt5, JetEta5, JetPhi5, JetMass5, JetBTagger5, JetPt6, JetEta6, JetPhi6, JetMass6, JetBTagger6, ZZPt, ZZPhi, ZZEta, ZZMass, weight
119.051 ,-0.912832 ,-2.85253 ,14.4704 ,0.0641312 ,117.698 ,-1.20047 ,0.888198 ,14.7622 ,0.66948 ,95.3368 ,0.191948 ,-1.30008 ,12.0975 ,0.335846 ,80.3271 ,-2.24401 ,-0.921361 ,14.4924 ,0.0434215 ,59.6525 ,0.843345 ,-1.32187 ,8.29159 ,0.0355201 ,48.0163 ,-0.198618 ,1.78415 ,7.60158 ,0.127777 ,208.627 ,2.40457 ,-0.755305 ,125.262 ,6.32913e-05
233.486 ,-1.70838 ,-0.342913 ,49.6247 ,0.937459 ,102.045 ,0.300843 ,2.50102 ,10.9244 ,0.799726 ,92.7291 ,-0.972665 ,-0.324959 ,14.5253 ,0.947795 ,64.4949 ,1.54086 ,1.67439 ,11.5162 ,0.252165 ,62.1679 ,-0.159196 ,-0.0968087 ,14.1801 ,0.206359 ,49.2643 ,-1.34283 ,-1.50714 ,8.75286 ,0.0475102 ,384.195 ,-3.05758 ,-0.457732 ,125.302 ,5.24631e-05
145.857 ,-0.0715942 ,1.11387 ,18.065 ,0.316494 ,80.7501 ,-0.85414 ,0.478684 ,6.97525 ,0.530744 ,51.2409 ,-0.431876 ,2.63549 ,10.2063 ,0.982691 ,41.1495 ,0.228011 ,-1.12831 ,8.43 ,0.0300596 ,32.4412 ,-0.591977 ,1.91243 ,6.25723 ,0.089867 ,31.58 ,-1.3379 ,-2.04168 ,6.37684 ,0.0974608 ,237.638 ,-2.3147 ,1.14582 ,122.95 ,6.50564e-05
133.485 ,-1.34101 ,0.535307 ,15.7028 ,0.0796998 ,90.6178 ,-0.348373 ,-0.0889303 ,8.66392 ,0.0271567 ,66.1904 ,1.54967 ,2.85982 ,6.47086 ,0.663689 ,49.7221 ,1.0338 ,1.00752 ,9.49528 ,0.017993 ,31.9642 ,-1.6568 ,1.33403 ,6.15214 ,0.385009 ,31.8929 ,-2.64419 ,-2.78416 ,8.98945 ,0.115651 ,265.701 ,-2.423 ,0.613649 ,112.992 ,6.59301e-05
62.0415 ,-1.12616 ,-0.513354 ,10.928 ,0.151217 ,48.428 ,-0.199265 ,-1.04556 ,12.7064 ,0.48888 ,47.0602 ,-1.76032 ,-2.10586 ,8.5226 ,0.250187 ,38.0791 ,1.04698 ,-0.987894 ,7.26531 ,0.0810094 ,32.7475 ,3.29078 ,0.0137887 ,6.30799 ,-2 ,-999 ,-999 ,-999 ,-999 ,-999 ,129.142 ,2.15244 ,-0.650738 ,124.272 ,8.95451e-06
120.294 ,0.99979 ,1.98917 ,16.9155 ,0.998311 ,120.236 ,0.775737 ,2.96169 ,21.0381 ,0.246489 ,80.7741 ,0.168805 ,1.27708 ,12.3325 ,0.997215 ,36.8975 ,0.140835 ,-2.17169 ,6.29306 ,0.0202038 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,227.212 ,-0.431377 ,0.440012 ,125.122 ,7.21043e-05
179.462 ,0.165077 ,-1.13489 ,31.3253 ,0.0283231 ,121.336 ,-1.42415 ,2.07582 ,18.6533 ,0.800655 ,97.299 ,-0.615649 ,0.864257 ,18.451 ,0.0247785 ,49.7041 ,0.765468 ,-2.7501 ,5.58431 ,0.017442 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,120.909 ,-2.42401 ,-0.300476 ,105.794 ,5.59528e-05
208.003 ,1.11915 ,1.32967 ,20.4449 ,0.999601 ,94.6187 ,-2.59876 ,-1.49963 ,9.08219 ,-2 ,79.3253 ,1.37591 ,2.44341 ,11.9317 ,0.0151298 ,74.328 ,3.67356 ,1.07756 ,12.6521 ,-2 ,37.7211 ,-2.62381 ,2.19578 ,9.84739 ,0.252261 ,-999 ,-999 ,-999 ,-999 ,-999 ,274.8 ,-1.6486 ,0.554142 ,125.684 ,6.27424e-05
572.488 ,1.2216 ,2.31521 ,120.486 ,0.0882073 ,400.552 ,-0.276407 ,-0.708462 ,41.0725 ,0.793205 ,206.077 ,2.42373 ,0.0337849 ,21.314 ,0.0296766 ,169.763 ,-1.32448 ,-1.47419 ,17.5348 ,0.00975351 ,91.3916 ,1.45334 ,2.88682 ,17.3974 ,0.0417411 ,77.8998 ,0.28744 ,-1.07704 ,11.9056 ,0.0324704 ,94.0999 ,2.34269 ,0.596543 ,126.836 ,4.60726e-05
75.248 ,1.59676 ,0.101145 ,14.0669 ,0.512556 ,75.2441 ,0.532165 ,0.238386 ,12.4318 ,-2 ,56.8333 ,2.01825 ,-1.21382 ,7.25213 ,0.93587 ,40.0435 ,4.22115 ,0.266701 ,7.49243 ,-2 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,235.734 ,-3.12975 ,0.978905 ,126.463 ,7.23896e-05
158.968 ,-0.0828546 ,-2.14676 ,17.7052 ,0.0150032 ,112.808 ,2.55387 ,-1.20876 ,20.466 ,0.044895 ,80.0337 ,0.466753 ,-1.89952 ,11.3945 ,0.9996 ,79.0507 ,0.68591 ,0.252984 ,10.2411 ,0.0307039 ,35.439 ,-0.730637 ,2.41675 ,6.25647 ,0.996993 ,-999 ,-999 ,-999 ,-999 ,-999 ,347.364 ,1.40628 ,0.0840535 ,125.143 ,5.64701e-05
208.692 ,0.278942 ,-0.608579 ,24.9879 ,0.047248 ,198.56 ,-0.3089 ,2.66989 ,39.4201 ,0.0334401 ,102.136 ,1.30207 ,0.094884 ,15.4293 ,0.998143 ,75.4608 ,1.76965 ,1.51953 ,10.6025 ,0.0535058 ,60.4989 ,1.56255 ,-2.51884 ,8.38635 ,0.0133539 ,40.6215 ,1.21904 ,-2.98683 ,8.71172 ,0.297681 ,28.8713 ,-1.08397 ,0.873665 ,118.049 ,5.93518e-05
111.001 ,-0.0782455 ,-2.58387 ,17.6145 ,0.0206818 ,92.4047 ,-0.000781058 ,-0.43904 ,10.592 ,0.0157526 ,71.655 ,0.871999 ,0.52467 ,7.70266 ,0.963085 ,64.9794 ,2.47514 ,-1.6739 ,13.4815 ,0.0613344 ,46.2463 ,-0.345922 ,0.42005 ,11.0917 ,0.0333538 ,32.7333 ,-1.32843 ,-0.656421 ,6.24488 ,0.0223695 ,206.571 ,2.69451 ,-0.0764069 ,122.578 ,6.18754e-05
140.811 ,1.92433 ,-2.06702 ,16.1856 ,0.0156574 ,123.917 ,0.901694 ,2.32614 ,22.7017 ,0.0346907 ,73.2552 ,-0.973253 ,-2.17803 ,7.56826 ,0.968772 ,56.2378 ,0.842358 ,-2.88659 ,10.0191 ,0.0181024 ,55.8461 ,-1.23972 ,2.37778 ,8.51751 ,0.0129804 ,38.9464 ,1.97505 ,-0.971766 ,7.43471 ,0.0263586 ,236.287 ,0.455292 ,0.0455246 ,124.307 ,5.34552e-05
58.4118 ,1.66327 ,-1.49257 ,11.6487 ,0.108532 ,57.942 ,0.604248 ,-1.76384 ,5.47903 ,0.397453 ,52.7133 ,-2.38532 ,2.33697 ,6.0652 ,0.0618277 ,40.9927 ,-1.56379 ,-0.337415 ,6.56618 ,0.01982 ,31.4757 ,0.0954251 ,-0.16984 ,5.47003 ,0.896359 ,-999 ,-999 ,-999 ,-999 ,-999 ,120.355 ,2.21629 ,-0.719161 ,121.31 ,6.30853e-05
134.667 ,-1.40553 ,0.59954 ,10.8149 ,0.0359081 ,130.933 ,-0.210282 ,2.73844 ,8.72459 ,0.801763 ,94.7965 ,0.320967 ,0.911787 ,19.3564 ,0.138064 ,57.3829 ,0.545469 ,2.60587 ,5.34068 ,0.0160752 ,35.0726 ,-0.718508 ,-1.04497 ,6.70396 ,0.0182274 ,-999 ,-999 ,-999 ,-999 ,-999 ,203.127 ,-1.72607 ,0.266342 ,125.654 ,6.0479e-05
253.179 ,0.719826 ,0.343259 ,49.5462 ,0.0574898 ,125.215 ,-0.0212781 ,2.48404 ,12.6637 ,0.938098 ,92.0666 ,1.38393 ,-0.858102 ,17.0504 ,0.990507 ,41.6967 ,-2.61399 ,-2.27198 ,9.29871 ,0.195227 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,305.727 ,-2.37567 ,-0.0119032 ,123.454 ,6.58747e-05
70.8656 ,0.302399 ,-1.29995 ,11.3733 ,0.996514 ,70.6919 ,-3.66896 ,1.86348 ,11.8624 ,-2 ,66.1579 ,-1.1553 ,-2.63237 ,11.1039 ,0.026957 ,63.393 ,-0.552634 ,-1.38629 ,12.5553 ,0.0244166 ,37.3825 ,0.900256 ,-1.9271 ,7.42013 ,0.471208 ,-999 ,-999 ,-999 ,-999 ,-999 ,360.353 ,0.236634 ,0.50372 ,126.013 ,6.72364e-05
149.998 ,2.01248 ,-2.26514 ,14.9941 ,0.995414 ,116.157 ,0.764372 ,1.73051 ,13.6604 ,0.863468 ,115.23 ,-0.337491 ,0.294979 ,20.1655 ,0.234779 ,71.1193 ,2.61959 ,3.06291 ,16.8829 ,0.128141 ,44.8444 ,0.905572 ,-0.154534 ,6.53027 ,0.356885 ,43.6802 ,-0.901272 ,0.464161 ,7.42539 ,0.0397499 ,77.6456 ,-1.93863 ,1.04086 ,113.737 ,6.17238e-05
72.4044 ,1.14933 ,1.08573 ,18.1393 ,0.0308111 ,63.243 ,-1.11689 ,0.325051 ,9.06595 ,0.00923066 ,49.4652 ,-0.620694 ,-3.1332 ,7.52444 ,0.967875 ,41.1566 ,-0.973844 ,1.04912 ,9.12921 ,0.0868773 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,118.995 ,-1.99905 ,-0.538261 ,126.172 ,6.52779e-05
185.069 ,0.316541 ,0.120684 ,16.3083 ,0.977619 ,148.292 ,-1.18778 ,3.10235 ,12.4352 ,0.0333155 ,136.106 ,3.14434 ,2.53769 ,15.8541 ,-2 ,77.8262 ,-1.36997 ,2.29809 ,12.9147 ,0.0278671 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,147.988 ,-2.02316 ,0.605535 ,119.689 ,5.32238e-05
198.092 ,1.28291 ,-1.75083 ,21.9353 ,0.714455 ,90.8361 ,0.792658 ,0.410312 ,15.2542 ,0.132104 ,57.5935 ,4.43779 ,2.72202 ,10.4596 ,-2 ,56.5532 ,-1.2291 ,0.499677 ,10.517 ,0.0704798 ,45.0763 ,-0.965752 ,2.06059 ,7.24916 ,-2 ,-999 ,-999 ,-999 ,-999 ,-999 ,69.8374 ,2.2149 ,0.598438 ,124.53 ,1.77018e-05
388.592 ,0.824768 ,0.0912714 ,81.0014 ,0.194305 ,278.603 ,2.71959 ,2.83268 ,18.9143 ,0.303815 ,114.132 ,0.325966 ,1.81534 ,13.6982 ,0.0141267 ,73.2786 ,-1.37036 ,-2.21323 ,11.145 ,0.0275691 ,43.2943 ,0.183676 ,-0.0748817 ,10.4207 ,0.682402 ,-999 ,-999 ,-999 ,-999 ,-999 ,304.218 ,-2.62827 ,0.600794 ,124.174 ,6.53812e-05
100.347 ,-0.618391 ,1.07482 ,10.016 ,0.994499 ,89.6664 ,1.60842 ,-2.69973 ,9.64141 ,0.276681 ,80.5384 ,-0.0902401 ,2.08786 ,9.36466 ,0.308724 ,71.7745 ,1.18538 ,-2.87099 ,8.96246 ,0.0950261 ,70.5325 ,1.39407 ,-1.16957 ,11.7863 ,0.994604 ,62.0166 ,-0.669114 ,2.89111 ,11.4021 ,0.0149987 ,136.11 ,-0.12912 ,-0.622798 ,126.205 ,4.1241e-05
122.788 ,-0.481954 ,0.79866 ,15.1939 ,0.0116635 ,64.2019 ,-1.01367 ,1.38341 ,12.8819 ,0.0422137 ,52.2687 ,-1.6087 ,-0.304087 ,9.12212 ,0.970587 ,38.9503 ,-1.51278 ,-2.01824 ,9.36587 ,0.071356 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,195.94 ,-2.22482 ,-0.0462857 ,122.1 ,6.32668e-05
124.432 ,0.686379 ,0.691653 ,12.3221 ,0.995021 ,104.845 ,-1.46294 ,-1.03137 ,18.5234 ,0.0226621 ,58.5832 ,-0.758531 ,-0.275934 ,7.94369 ,0.0233783 ,35.5733 ,2.46207 ,1.03918 ,8.5499 ,0.0190109 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,167.412 ,-3.00486 ,0.768454 ,124.622 ,8.28484e-05
133.55 ,1.61933 ,-2.94622 ,15.5064 ,0.12361 ,96.5659 ,1.1181 ,-2.49965 ,12.9872 ,0.0344121 ,64.8366 ,-1.39398 ,0.450053 ,9.69834 ,0.998813 ,55.1171 ,-1.3485 ,3.01445 ,9.85289 ,0.0196601 ,50.3293 ,1.54695 ,2.07343 ,7.78091 ,0.960842 ,43.3506 ,-0.958637 ,-1.67461 ,7.73411 ,0.0725306 ,233.914 ,0.185203 ,0.288989 ,126.725 ,6.37728e-05
80.2524 ,1.01065 ,-2.58326 ,12.9494 ,0.0217435 ,52.5218 ,1.93965 ,-2.02878 ,9.86639 ,0.976491 ,49.2411 ,2.80316 ,-2.85366 ,6.32776 ,-2 ,43.415 ,0.824564 ,2.9886 ,8.60326 ,0.0198886 ,36.0399 ,0.91523 ,2.37708 ,7.1892 ,0.286537 ,-999 ,-999 ,-999 ,-999 ,-999 ,239.996 ,0.533203 ,0.752143 ,122.641 ,4.96237e-05
115.447 ,0.721262 ,-1.68879 ,13.5814 ,0.541741 ,106.372 ,0.0984526 ,2.40179 ,17.6232 ,0.0256264 ,42.4251 ,0.262164 ,-0.764045 ,6.43839 ,0.962355 ,39.8171 ,1.66575 ,1.94572 ,6.88395 ,0.0356943 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,104.512 ,0.560772 ,2.51071 ,130.348 ,6.42448e-05
129.24 ,1.40612 ,-3.13343 ,13.8633 ,0.0197566 ,122.804 ,1.88865 ,0.117982 ,17.5585 ,0.0496838 ,87.3066 ,1.49838 ,1.00293 ,10.1898 ,0.992608 ,62.2609 ,1.78814 ,1.59936 ,9.37049 ,0.675471 ,40.0246 ,2.31603 ,-0.815859 ,9.26986 ,0.0114777 ,-999 ,-999 ,-999 ,-999 ,-999 ,124.815 ,-2.11815 ,0.977345 ,123.053 ,5.72245e-05
147.849 ,-1.20958 ,-2.70569 ,9.97571 ,0.0538466 ,103.587 ,-1.23617 ,-1.36306 ,11.2213 ,0.995994 ,90.0703 ,-0.61572 ,0.912748 ,11.0589 ,0.923938 ,35.8155 ,-2.62259 ,-0.198901 ,7.4871 ,-2 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,18.4688 ,-1.70556 ,-2.51174 ,118.683 ,7.35851e-05
150.516 ,0.215935 ,0.561354 ,13.0207 ,0.0565401 ,118.531 ,0.201785 ,1.16697 ,8.91953 ,0.0194395 ,56.9182 ,1.20635 ,0.323046 ,8.90785 ,0.968965 ,36.7805 ,-2.59391 ,-2.74623 ,7.28078 ,0.0848266 ,34.346 ,-2.40408 ,-1.05401 ,4.92743 ,0.044861 ,-999 ,-999 ,-999 ,-999 ,-999 ,188.703 ,-2.42831 ,-0.272495 ,124.333 ,7.17517e-05
197.778 ,-0.759885 ,-3.04646 ,19.9753 ,0.708205 ,71.3013 ,-0.134127 ,-2.8549 ,10.0007 ,0.231295 ,66.9974 ,0.338204 ,2.04931 ,12.3393 ,0.0118643 ,63.6571 ,0.16085 ,0.468243 ,11.2647 ,0.218202 ,39.0865 ,-0.346073 ,1.82043 ,6.63375 ,0.131875 ,38.4439 ,-2.58526 ,1.87575 ,10.3747 ,0.160313 ,237.632 ,-0.225877 ,1.2375 ,126.149 ,6.35942e-05
167.008 ,-0.194242 ,0.919133 ,14.5702 ,0.313246 ,155.199 ,-1.02828 ,-2.34741 ,13.5089 ,0.985621 ,52.7997 ,-0.00688561 ,-1.80189 ,9.37313 ,0.0119222 ,33.2813 ,-2.81419 ,1.1016 ,5.3183 ,-2 ,32.7072 ,-0.0565183 ,-2.85197 ,7.07494 ,0.342136 ,-999 ,-999 ,-999 ,-999 ,-999 ,35.5367 ,1.47802 ,-1.60889 ,125.988 ,2.10998e-05
269.371 ,0.651967 ,-1.69397 ,16.8602 ,0.0502483 ,135.778 ,1.05306 ,-1.47268 ,12.2605 ,0.0227389 ,134.129 ,0.142634 ,1.47943 ,22.4046 ,0.941091 ,48.4545 ,1.44546 ,1.65648 ,7.1409 ,0.200561 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,220.072 ,1.0471 ,-0.688885 ,123.657 ,2.88374e-05
186.673 ,1.03022 ,0.665831 ,26.2801 ,0.50858 ,128.523 ,-1.26951 ,-0.657774 ,15.453 ,0.0294883 ,106.749 ,0.792648 ,-0.33382 ,14.499 ,0.140123 ,61.4067 ,2.77021 ,-2.66096 ,11.5882 ,0.136691 ,43.1409 ,-1.16349 ,0.18577 ,7.88362 ,0.0451387 ,-999 ,-999 ,-999 ,-999 ,-999 ,388.418 ,-2.87934 ,-0.527363 ,124.749 ,4.92581e-05
157.515 ,-0.822686 ,-0.697574 ,17.6266 ,0.691603 ,109.423 ,1.65731 ,1.57965 ,16.2106 ,0.31544 ,41.6232 ,-1.48811 ,-1.70615 ,8.79302 ,0.0824372 ,36.3392 ,0.406015 ,-0.853609 ,7.58973 ,0.99324 ,30.1295 ,3.31323 ,2.58911 ,5.47619 ,-2 ,-999 ,-999 ,-999 ,-999 ,-999 ,182.047 ,2.26157 ,-0.507502 ,122.818 ,6.33867e-05
166.496 ,1.62555 ,0.508963 ,21.3397 ,0.656655 ,47.972 ,-1.70191 ,2.85011 ,10.0755 ,0.0458988 ,34.2061 ,-0.639817 ,-2.12751 ,7.22712 ,0.268731 ,33.8677 ,-1.20844 ,2.57734 ,6.28803 ,0.0776376 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,152.676 ,-1.43934 ,-1.63234 ,127.167 ,4.34025e-05
80.4581 ,-0.805696 ,1.4626 ,11.8452 ,0.0360677 ,80.411 ,2.37508 ,-2.04373 ,10.8574 ,0.0137173 ,59.3691 ,2.99889 ,-2.03406 ,12.1204 ,-2 ,58.3256 ,-0.432818 ,2.38031 ,7.79492 ,0.993261 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,31.8234 ,-0.943274 ,2.6292 ,133.091 ,6.39097e-05
161.829 ,-1.93249 ,1.90971 ,15.9548 ,0.036849 ,102.783 ,1.14406 ,2.59333 ,14.3279 ,0.650742 ,91.0094 ,1.4573 ,-0.466571 ,14.5907 ,0.0909535 ,53.3574 ,2.76274 ,0.180058 ,7.2063 ,-2 ,50.757 ,-0.26239 ,1.30041 ,7.33199 ,0.974026 ,50.2158 ,1.54315 ,-1.73372 ,9.41788 ,0.0346726 ,62.1742 ,-1.09621 ,0.419728 ,105.215 ,6.37938e-05
186.252 ,-0.415875 ,0.247784 ,18.8908 ,0.22965 ,90.0901 ,0.70564 ,0.910631 ,12.6742 ,0.0159954 ,61.8331 ,-2.40391 ,-1.87188 ,13.5249 ,0.0500892 ,30.0366 ,-1.65293 ,-1.45715 ,6.77494 ,0.931319 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,71.2104 ,-2.70612 ,-0.0799005 ,113.861 ,8.62023e-05
172.322 ,-2.01671 ,2.65055 ,17.9996 ,0.0738436 ,112.086 ,0.780868 ,0.200928 ,16.6416 ,0.981942 ,67.2933 ,-1.53068 ,0.572684 ,7.4925 ,0.517329 ,41.8045 ,-1.09685 ,-0.987385 ,7.47398 ,0.0251898 ,38.3397 ,-0.377533 ,-2.60652 ,8.93688 ,0.0149402 ,33.9975 ,-1.25485 ,1.98706 ,5.70981 ,0.0319054 ,97.5832 ,-1.98315 ,-0.697737 ,126.166 ,6.33986e-06
98.897 ,-0.350012 ,-0.963398 ,15.983 ,0.911318 ,78.2635 ,0.0397656 ,0.307396 ,12.0528 ,0.015672 ,77.0025 ,1.38326 ,-1.71877 ,14.5935 ,0.149719 ,55.1035 ,2.26794 ,-3.00643 ,10.96 ,0.901004 ,31.4093 ,-1.50542 ,1.40125 ,7.16149 ,0.0225937 ,-999 ,-999 ,-999 ,-999 ,-999 ,117.189 ,2.13964 ,-0.13182 ,124.688 ,2.07872e-05
201.618 ,-0.597388 ,2.15364 ,30.5835 ,0.945546 ,148.053 ,1.37964 ,-2.10308 ,21.5681 ,0.792246 ,36.369 ,-0.235887 ,-1.4351 ,7.08822 ,0.0855629 ,31.6445 ,-2.4927 ,2.50072 ,7.11509 ,0.0991731 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,281.018 ,-0.383689 ,-1.08934 ,122.68 ,3.04513e-05
152.545 ,-0.0068658 ,2.64766 ,18.1415 ,0.416636 ,117.818 ,0.0309213 ,2.02225 ,11.8512 ,0.0217682 ,44.2723 ,-0.582841 ,-1.01073 ,9.72035 ,0.0411622 ,34.3102 ,-0.124072 ,-1.91656 ,7.68969 ,0.900225 ,31.7468 ,-2.69966 ,-1.13802 ,7.44448 ,0.113366 ,-999 ,-999 ,-999 ,-999 ,-999 ,48.6249 ,0.00215117 ,2.216 ,123.885 ,6.11215e-05
132.728 ,0.337133 ,-1.9682 ,14.8109 ,0.144988 ,106.275 ,-1.78531 ,0.616611 ,13.8898 ,0.0465879 ,62.0708 ,-1.37224 ,0.127646 ,9.02598 ,0.994113 ,45.5761 ,0.524675 ,-2.62053 ,4.8241 ,0.0147941 ,44.7709 ,2.57772 ,3.06486 ,12.6963 ,-2 ,43.7832 ,-1.06706 ,-1.37957 ,8.14885 ,0.028553 ,140.446 ,1.40987 ,0.548561 ,123.483 ,5.9147e-05
132.718 ,-1.41321 ,2.40293 ,16.9835 ,0.453984 ,129.754 ,0.820663 ,-0.353837 ,9.14328 ,0.999657 ,90.4008 ,0.96701 ,0.622774 ,7.83294 ,0.0111854 ,72.2661 ,1.26775 ,-1.78308 ,5.98865 ,0.0123042 ,63.2712 ,-2.01351 ,-2.15207 ,8.04546 ,0.0104397 ,35.1927 ,-1.60675 ,1.39458 ,3.73699 ,0.0746785 ,91.6408 ,-2.19717 ,-1.00452 ,118.534 ,7.24283e-05
122.075 ,-0.709849 ,-2.99383 ,14.6664 ,0.0415098 ,103.135 ,1.1814 ,-0.552363 ,14.0687 ,0.656763 ,99.7618 ,1.81698 ,-0.0135984 ,15.52 ,0.0375088 ,60.9722 ,1.30938 ,0.430639 ,9.43427 ,0.0297269 ,53.3334 ,-1.35691 ,-0.506097 ,9.61353 ,0.0392753 ,44.4306 ,-0.161849 ,2.41424 ,7.84236 ,0.563219 ,151.215 ,2.95974 ,0.757558 ,126.962 ,6.36223e-05
105.067 ,1.93799 ,-3.09156 ,12.0276 ,0.0227004 ,90.5367 ,1.56434 ,-1.98375 ,11.8751 ,0.997767 ,85.255 ,0.406634 ,-0.12392 ,9.04617 ,0.979713 ,47.7974 ,2.58225 ,-2.80969 ,9.80521 ,0.104867 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,111.878 ,0.580175 ,-1.00462 ,125.216 ,6.32051e-05
155.966 ,-0.376038 ,-0.734779 ,25.2824 ,0.0185396 ,80.5891 ,-1.68782 ,0.0823883 ,11.5804 ,0.996329 ,62.3692 ,-1.45667 ,1.28807 ,11.6872 ,0.0622899 ,51.2373 ,0.959679 ,-2.65439 ,12.5607 ,0.975938 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,131.625 ,2.67401 ,-1.49709 ,122.122 ,7.87572e-05
93.3557 ,1.53923 ,-0.184733 ,17.5953 ,0.0228726 ,66.6121 ,1.52031 ,-1.67235 ,11.9487 ,0.61287 ,57.8426 ,0.892953 ,2.40942 ,9.66294 ,0.99671 ,57.7367 ,4.28573 ,2.34603 ,10.4946 ,-2 ,30.7343 ,0.0570685 ,2.41831 ,6.47582 ,0.0303084 ,-999 ,-999 ,-999 ,-999 ,-999 ,56.8198 ,0.386235 ,-0.588348 ,126.621 ,5.85866e-05
159.812 ,-0.398459 ,-1.6298 ,15.621 ,0.950126 ,58.5304 ,-2.53922 ,0.551428 ,11.6807 ,0.0688433 ,45.3512 ,-0.413113 ,0.301393 ,9.13597 ,0.0392452 ,39.0659 ,1.37864 ,-2.98194 ,8.57514 ,0.102416 ,35.5353 ,-0.22037 ,-2.27164 ,5.52711 ,0.0245273 ,-999 ,-999 ,-999 ,-999 ,-999 ,146.013 ,1.69485 ,-0.206674 ,125.13 ,4.37034e-05
117.654 ,1.062 ,0.787448 ,15.6753 ,0.868997 ,108.295 ,0.963699 ,0.162124 ,15.5385 ,0.0122133 ,97.565 ,1.36526 ,-0.470756 ,14.3994 ,0.0149018 ,66.7273 ,-0.97011 ,0.757769 ,10.2405 ,0.0899595 ,48.6232 ,0.637068 ,2.59144 ,8.96003 ,0.0181775 ,-999 ,-999 ,-999 ,-999 ,-999 ,234.785 ,-2.54703 ,-0.240977 ,125.195 ,1.63719e-05
195.939 ,-0.43613 ,-1.29614 ,28.1836 ,0.858653 ,75.2977 ,2.40951 ,-2.79167 ,10.253 ,0.748379 ,49.3426 ,-0.0340356 ,-2.25287 ,8.2049 ,0.987966 ,37.0588 ,1.6726 ,2.62933 ,5.0425 ,0.319249 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,383.579 ,0.928776 ,0.720788 ,124.427 ,6.39973e-05
179.147 ,1.49998 ,2.9486 ,24.4798 ,0.028755 ,92.854 ,1.36948 ,-0.241714 ,13.4626 ,0.0813903 ,73.4429 ,1.00312 ,0.883998 ,7.47737 ,0.0979338 ,61.2574 ,0.0877784 ,-2.98424 ,9.56008 ,0.986578 ,39.4684 ,0.259822 ,-0.908434 ,4.71403 ,0.0141837 ,-999 ,-999 ,-999 ,-999 ,-999 ,107.078 ,-0.458293 ,-0.492493 ,135.681 ,6.0056e-05
194.526 ,-0.164834 ,0.846574 ,27.3448 ,0.0407704 ,88.1689 ,-0.674871 ,-0.710478 ,12.2645 ,0.953829 ,74.6083 ,0.00108071 ,1.60842 ,15.1237 ,0.0378938 ,35.3593 ,-1.57995 ,0.98637 ,6.05738 ,0.0175025 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,-999 ,316.153 ,-2.73259 ,-0.756364 ,128.354 ,6.54563e-05
149.825 ,-0.455665 ,-0.708229 ,21.5574 ,0.00990114 ,142.567 ,-1.58987 ,1.04752 ,18.8917 ,0.901487 ,61.3142 ,-1.0167 ,2.14574 ,9.8139 ,0.158745 ,57.0779 ,-2.27511 ,2.07566 ,12.5723 ,0.171995 ,46.0637 ,-0.20086 ,0.178599 ,8.26873 ,0.0244761 ,-999 ,-999 ,-999 ,-999 ,-999 ,221.405 ,-2.6141 ,-1.15958 ,124.637 ,5.11199e-05
